Fecha,Semana,Turno,Tripulacion,Fase,Linea,Cliente,Lado,Estacion,Min,Problema,Paro,Capturista,Estación
2025-05-16,20.0,2,A,Fase1,Hinge P02F,NISSAN,,LÍNEA,3.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,3 min  LÍNEA Cambio de Modelo  ,
2025-05-16,20.0,2,A,Fase1,Check link XDC,NISSAN,,A3,21.0,Ajuste de Riveteados, A3 Ajuste de Riveteados,21 min  A3 Ajuste de Riveteados ,
2025-05-16,20.0,2,A,Fase1,Check link XDC,NISSAN,,LÍNEA,15.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,15 min  LÍNEA Cambio de Modelo  ,
2025-05-16,20.0,2,A,Fase1,Check link P02F,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  ,
2025-05-16,20.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J04,27.0,Falla de Máquina,RH J04 Falla de Máquina,27 min RH J04 Falla de Máquina se cae herramental,
2025-05-16,20.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J02,15.0,Falla de Máquina,LH J02 Falla de Máquina,15 min LH J02 Falla de Máquina se apaga,
2025-05-16,20.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-16,20.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  2,
2025-05-16,20.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,3.0,Abastecimiento,LH LÍNEA Abastecimiento,3 min LH LÍNEA Abastecimiento ,
2025-05-16,20.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-16,20.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,5.0,No pasa Red Rabbit,LH J04 No pasa Red Rabbit,5 min LH J04 No pasa Red Rabbit ,
2025-05-16,20.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,15.0,Ajuste de Sensor (SD),LH J04 Ajuste de Sensor (SD),15 min LH J04 Ajuste de Sensor (SD) cable knob ,
2025-05-16,20.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-05-16,20.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  2,
2025-05-16,20.0,2,A,Fase1,GA Main,NISSAN,,A26,25.0,Se cambia AeroJet, A26 Se cambia AeroJet,25 min  A26 Se cambia AeroJet ,
2025-05-16,20.0,2,A,Fase2,M18 RH,HONDA,RH,LÍNEA,8.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,8 min RH LÍNEA Cambio de Modelo  ,
2025-05-16,20.0,2,A,Fase2,M11 Final FR LH,HONDA,FR LH,LÍNEA,14.0,Piezas Atoradas,FR LH LÍNEA Piezas Atoradas,14 min FR LH LÍNEA Piezas Atoradas ,
2025-05-16,20.0,2,A,Fase2,M11 Final FR RH,HONDA,FR RH,LÍNEA,30.0,Falla de Sistema POD,FR RH LÍNEA Falla de Sistema POD,30 min FR RH LÍNEA Falla de Sistema POD ,
2025-05-16,20.0,2,A,Fase2,M11 Final RR LH,HONDA,RR RH,LÍNEA,10.0,Falla de Sistema POD,RR RH LÍNEA Falla de Sistema POD,10 min RR RH LÍNEA Falla de Sistema POD ,
2025-05-16,20.0,2,A,Fase2,M16 A RH,HONDA,RH,C4,9.0,Falta de Sub-ensamble,RH C4 Falta de Sub-ensamble,9 min RH C4 Falta de Sub-ensamble ,
2025-05-16,20.0,2,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  ,
2025-05-16,20.0,2,A,Fase2,M16 A RH,HONDA,RH,B13,3.0,Falla de Máquina,RH B13 Falla de Máquina,3 min RH B13 Falla de Máquina no da cambio de modelo ,
2025-05-16,20.0,2,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,38.0,Se corre con personal de otra Línea,RH LÍNEA Se corre con personal de otra Línea,38 min RH LÍNEA Se corre con personal de otra Línea ,
2025-05-16,20.0,2,A,Fase2,M16 A RH,HONDA,RH,B13,4.0,Material con Rebaba,RH B13 Material con Rebaba,4 min RH B13 Material con Rebaba case,
2025-05-16,20.0,2,A,Fase2,M16 A LH,HONDA,LH,B11,13.0,Tornillos Barridos,LH B11 Tornillos Barridos,13 min LH B11 Tornillos Barridos ,
2025-05-16,20.0,2,A,Fase2,M16 A LH,HONDA,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  1,
2025-05-16,20.0,2,A,Fase2,M16 A LH,HONDA,LH,LÍNEA,2.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,2 min LH LÍNEA Cambio de Modelo  2,
2025-05-16,20.0,2,A,Fase2,M16 A LH,HONDA,LH,LÍNEA,8.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,8 min LH LÍNEA Cambio de Modelo  3,
2025-05-16,20.0,2,A,Fase2,M16 A LH,HONDA,LH,B7,5.0,Exceso de Grasa,LH B7 Exceso de Grasa,5 min LH B7 Exceso de Grasa ajustan presion,
2025-05-16,20.0,2,A,Fase2,Conveyor,HONDA,,LÍNEA,10.0,Acomodo de Personal, LÍNEA Acomodo de Personal,10 min  LÍNEA Acomodo de Personal ,
2025-05-16,20.0,2,A,Fase2,Conveyor,HONDA,,K03,6.0,Maquina Alarmada, K03 Maquina Alarmada,6 min  K03 Maquina Alarmada marca lever ng,
2025-05-16,20.0,2,A,Fase2,Conveyor,HONDA,,K27,7.0,Falta de Componente en Pieza, K27 Falta de Componente en Pieza,7 min  K27 Falta de Componente en Pieza ,
2025-05-16,20.0,2,A,Fase2,Conveyor,HONDA,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  ,
2025-05-16,20.0,2,A,Fase2,Conveyor,HONDA,,K13,29.0,Slider, K13 Slider,29 min  K13 Slider desfasado,
2025-05-16,20.0,2,A,Fase2,Conveyor,HONDA,,K34,12.0,Falla de Máquina, K34 Falla de Máquina,12 min  K34 Falla de Máquina marca latch cerrado,
2025-05-16,20.0,2,A,Fase2,Conveyor,HONDA,,K17,30.0,Material Mezclado, K17 Material Mezclado,30 min  K17 Material Mezclado ,
2025-05-16,20.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,30.0,Entrenamiento de Personal,LH J04 Entrenamiento de Personal,30 min LH J04 Entrenamiento de Personal ,
2025-05-16,20.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Grasa,RH LÍNEA Cambio de Grasa,10 min RH LÍNEA Cambio de Grasa ,
2025-05-16,20.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Grasa,LH LÍNEA Cambio de Grasa,10 min LH LÍNEA Cambio de Grasa ,
2025-05-16,20.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  3,
2025-05-19,21.0,1,A,Fase1,Check link XDC,NISSAN,,A3,10.0,Falla de Sistema POD, A3 Falla de Sistema POD,10 min  A3 Falla de Sistema POD ,
2025-05-19,21.0,1,A,Fase1,Check link XDC,NISSAN,,A3,10.0,Ajuste de Riveteados, A3 Ajuste de Riveteados,10 min  A3 Ajuste de Riveteados ,
2025-05-19,21.0,1,A,Fase1,Check link XDC,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,1,A,Fase1,Hinge Autom,NISSAN,,LÍNEA,19.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,19 min  LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,1,A,Fase1,Hinge Autom,NISSAN,,A2,8.0,Falla de Máquina, A2 Falla de Máquina,8 min  A2 Falla de Máquina aLÍNEAcion de brazo,
2025-05-19,21.0,1,A,Fase1,Hinge Autom,NISSAN,,A2,12.0,Robot Tira Piezas, A2 Robot Tira Piezas,12 min  A2 Robot Tira Piezas ,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,10.0,Cambio de Modelo ,RR RH LÍNEA Cambio de Modelo ,10 min RR RH LÍNEA Cambio de Modelo  1,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,A1,17.0,Falla de Máquina,RR RH A1 Falla de Máquina,17 min RR RH A1 Falla de Máquina error de programa ,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,16.0,Liberación de Calidad,RR RH LÍNEA Liberación de Calidad,16 min RR RH LÍNEA Liberación de Calidad ,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,A5,12.0,Ajuste de Estampado,RR RH A5 Ajuste de Estampado,12 min RR RH A5 Ajuste de Estampado ,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,A3,16.0,No Regresa a Origen,RR RH A3 No Regresa a Origen,16 min RR RH A3 No Regresa a Origen ,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,10.0,Cambio de Modelo ,RR RH LÍNEA Cambio de Modelo ,10 min RR RH LÍNEA Cambio de Modelo  2,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,10.0,Cambio de Modelo ,RR RH LÍNEA Cambio de Modelo ,10 min RR RH LÍNEA Cambio de Modelo  3,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,87.0,Falta de Empaque/Contenedor,RR RH LÍNEA Falta de Empaque/Contenedor,87 min RR RH LÍNEA Falta de Empaque/Contenedor ,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,LÍNEA,10.0,Cambio de Modelo ,FR RH LÍNEA Cambio de Modelo ,10 min FR RH LÍNEA Cambio de Modelo  1,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,A1,15.0,Falla de Sensor (SD),FR RH A1 Falla de Sensor (SD),15 min FR RH A1 Falla de Sensor (SD) no detcta latch ,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,LÍNEA,29.0,Liberación de Calidad,FR RH LÍNEA Liberación de Calidad,29 min FR RH LÍNEA Liberación de Calidad ,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,A5,18.0,Ajuste de Estampado,FR RH A5 Ajuste de Estampado,18 min FR RH A5 Ajuste de Estampado se caen numeros,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,A5,50.0,Falta de Material,FR RH A5 Falta de Material,50 min FR RH A5 Falta de Material no hay plantilla para numeros ,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,LÍNEA,10.0,Cambio de Modelo ,FR RH LÍNEA Cambio de Modelo ,10 min FR RH LÍNEA Cambio de Modelo  2,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,A5,10.0,Ajuste de Estampado,FR RH A5 Ajuste de Estampado,10 min FR RH A5 Ajuste de Estampado se queda atorado,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,LÍNEA,10.0,Cambio de Modelo ,FR RH LÍNEA Cambio de Modelo ,10 min FR RH LÍNEA Cambio de Modelo  3,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,A05,10.0,No Inyecta Puntos de Grasa, A05 No Inyecta Puntos de Grasa,10 min  A05 No Inyecta Puntos de Grasa ,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,A12,59.0,No Inyecta Puntos de Grasa, A12 No Inyecta Puntos de Grasa,59 min  A12 No Inyecta Puntos de Grasa ,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,A12,30.0,Se cambia AeroJet, A12 Se cambia AeroJet,30 min  A12 Se cambia AeroJet ,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,A27,6.0,Material con Rebaba, A27 Material con Rebaba,6 min  A27 Material con Rebaba cover,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  2,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,LÍNEA,11.0,Ausentismo, LÍNEA Ausentismo,11 min  LÍNEA Ausentismo falta de ws,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,A07,19.0,Entrenamiento de Personal, A07 Entrenamiento de Personal,19 min  A07 Entrenamiento de Personal ,
2025-05-19,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J04,5.0,No pasa Red Rabbit,LH J04 No pasa Red Rabbit,5 min LH J04 No pasa Red Rabbit ,
2025-05-19,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J01,160.0,Falta de Material,LH J01 Falta de Material,160 min LH J01 Falta de Material latch 14180-13160,
2025-05-19,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,J04,5.0,No pasa Red Rabbit,RH J04 No pasa Red Rabbit,5 min RH J04 No pasa Red Rabbit ,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,J04,13.0,Ajuste de Sensor (SD),RH J04 Ajuste de Sensor (SD),13 min RH J04 Ajuste de Sensor (SD) no libera pieza,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,J03,4.0,Falta de Material,RH J03 Falta de Material,4 min RH J03 Falta de Material ,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  3,
2025-05-19,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-19,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,J02,10.0,Ajuste de Sensor (SD),LH J02 Ajuste de Sensor (SD),10 min LH J02 Ajuste de Sensor (SD) angulo,
2025-05-19,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,J04,50.0,Baja Presión de Aire,LH J04 Baja Presión de Aire,50 min LH J04 Baja Presión de Aire ,
2025-05-19,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,J01,210.0,Falta de Material,LH J01 Falta de Material,210 min LH J01 Falta de Material latch 13280-11140,
2025-05-19,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  2,
2025-05-19,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,J04,10.0,Ajuste de Sensor (SD),LH J04 Ajuste de Sensor (SD),10 min LH J04 Ajuste de Sensor (SD) IH ,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,B9,9.0,Dispensador de tornillos,LH B9 Dispensador de tornillos,9 min LH B9 Dispensador de tornillos aLÍNEAcion ,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,B7,6.0,No Inyecta Puntos de Grasa,LH B7 No Inyecta Puntos de Grasa,6 min LH B7 No Inyecta Puntos de Grasa ajuste de presion ,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,LÍNEA,9.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,9 min LH LÍNEA Cambio de Modelo  1,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,B2,12.0,No Inyecta Puntos de Grasa,LH B2 No Inyecta Puntos de Grasa,12 min LH B2 No Inyecta Puntos de Grasa ,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,B13,16.0,Falla de Máquina,LH B13 Falla de Máquina,16 min LH B13 Falla de Máquina marca word sensor ,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,B7,8.0,Falla de Máquina,LH B7 Falla de Máquina,8 min LH B7 Falla de Máquina marca grase,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,LÍNEA,2.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,2 min LH LÍNEA Cambio de Modelo  2,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,B13,76.0,Lever IH,LH B13 Lever IH,76 min LH B13 Lever IH ,
2025-05-19,21.0,1,A,Fase2,M11 Final FR LH,HONDA,FR LH,LÍNEA,154.0,Entrenamiento de Personal,FR LH LÍNEA Entrenamiento de Personal,154 min FR LH LÍNEA Entrenamiento de Personal falta de titular,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K08,15.0,Falla de Máquina, K08 Falla de Máquina,15 min  K08 Falla de Máquina no ensambla stopper,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K13,20.0,Chocan Pallets, K13 Chocan Pallets,20 min  K13 Chocan Pallets LEVER RATCHET ATORADO EN GUIA,
2025-05-19,21.0,1,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  3,
2025-05-19,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,11.0,Ida al Baño,LH LÍNEA Ida al Baño,11 min LH LÍNEA Ida al Baño ,
2025-05-19,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J04,15.0,Ajuste de Sensor (SD),LH J04 Ajuste de Sensor (SD),15 min LH J04 Ajuste de Sensor (SD) marca bush,
2025-05-19,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J02,8.0,Falta de Material,LH J02 Falta de Material,8 min LH J02 Falta de Material cable OH,
2025-05-19,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J02,10.0,Entrenamiento de Personal,LH J02 Entrenamiento de Personal,10 min LH J02 Entrenamiento de Personal con sticker,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,12.0,Falta de Material,RH LÍNEA Falta de Material,12 min RH LÍNEA Falta de Material CABLE IH,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  4,
2025-05-19,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,3.0,Ida al Baño,RH LÍNEA Ida al Baño,3 min RH LÍNEA Ida al Baño ,
2025-05-19,21.0,1,A,Fase1,M2 RR RH,NISSAN,RR RH,A3,12.0,Entrenamiento de Personal,RR RH A3 Entrenamiento de Personal,12 min RR RH A3 Entrenamiento de Personal ,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,A5,58.0,Ajuste de Estampado,FR RH A5 Ajuste de Estampado,58 min FR RH A5 Ajuste de Estampado SE ROMPE ESTAMPADO,
2025-05-19,21.0,1,A,Fase1,M2 FR RH,NISSAN,FR RH,LÍNEA,10.0,Cambio de Modelo ,FR RH LÍNEA Cambio de Modelo ,10 min FR RH LÍNEA Cambio de Modelo  4,
2025-05-19,21.0,1,A,Fase1,Check link XDC,NISSAN,,A3,5.0,Ajuste de Riveteados, A3 Ajuste de Riveteados,5 min  A3 Ajuste de Riveteados ,
2025-05-19,21.0,1,A,Fase1,Check link XDC,NISSAN,,A3,10.0,Falla de Máquina, A3 Falla de Máquina,10 min  A3 Falla de Máquina AJUSTE DE HERRAMENTAL,
2025-05-19,21.0,1,A,Fase1,Hinge Autom,NISSAN,,A2,19.0,Ajuste de Robot, A2 Ajuste de Robot,19 min  A2 Ajuste de Robot ,
2025-05-19,21.0,1,A,Fase1,Hinge Autom,NISSAN,,A3,28.0,Falla de Sensor (SD), A3 Falla de Sensor (SD),28 min  A3 Falla de Sensor (SD) NO DETECTA BUSH,
2025-05-19,21.0,1,A,Fase1,AC9 Cinch,STELLANTIS,,LÍNEA,31.0,Falla de Sistema POD, LÍNEA Falla de Sistema POD,31 min  LÍNEA Falla de Sistema POD ,
2025-05-19,21.0,1,A,Fase1,AC9 Cinch,STELLANTIS,,A6,142.0,Ajuste de Tope, A6 Ajuste de Tope,142 min  A6 Ajuste de Tope PIEZAS ABIERTAS,
2025-05-19,21.0,1,A,Fase1,AC9 Cinch,STELLANTIS,,S3,17.0,Ajuste de Riveteados, S3 Ajuste de Riveteados,17 min  S3 Ajuste de Riveteados ,
2025-05-19,21.0,1,A,Fase1,AC9 Cinch,STELLANTIS,,A10,10.0,No da Sticker/Etiqueta, A10 No da Sticker/Etiqueta,10 min  A10 No da Sticker/Etiqueta ajuste de sensor de deteccion de pieza,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K25,57.0,Robot Tira Piezas, K25 Robot Tira Piezas,57 min  K25 Robot Tira Piezas ,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K33,8.0,Maquina Alarmada, K33 Maquina Alarmada,8 min  K33 Maquina Alarmada ,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K01,15.0,Ajuste de Pallet, K01 Ajuste de Pallet,15 min  K01 Ajuste de Pallet NO RECORRE,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K34,10.0,Falla de Máquina, K34 Falla de Máquina,10 min  K34 Falla de Máquina LATCH NO RECORRE,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K17,10.0,Material Mezclado, K17 Material Mezclado,10 min  K17 Material Mezclado SPRING,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K08,35.0,Falla de Máquina, K08 Falla de Máquina,35 min  K08 Falla de Máquina no ensambla stopper,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K19,6.0,Material No Conforme, K19 Material No Conforme,6 min  K19 Material No Conforme COVER PLATE MAL PLATINADO,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,LÍNEA,6.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,6 min  LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K06,10.0,Material con Rebaba, K06 Material con Rebaba,10 min  K06 Material con Rebaba BODY 88,
2025-05-19,21.0,1,A,Fase2,Conveyor,HONDA,,K21,10.0,Maquina Alarmada, K21 Maquina Alarmada,10 min  K21 Maquina Alarmada ,
2025-05-19,21.0,1,A,Fase2,M16 A LH,HONDA,LH,B7,8.0,No Inyecta Puntos de Grasa,LH B7 No Inyecta Puntos de Grasa,8 min LH B7 No Inyecta Puntos de Grasa ,
2025-05-19,21.0,1,A,Fase2,M16 A LH,HONDA,LH,B13,5.0,Falla de Máquina,LH B13 Falla de Máquina,5 min LH B13 Falla de Máquina MARCA PART SET NG,
2025-05-19,21.0,1,A,Fase2,M16 A LH,HONDA,LH,LÍNEA,8.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,8 min LH LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,1,A,Fase2,M16 A LH,HONDA,LH,B12,20.0,Marca Access Key,LH B12 Marca Access Key,20 min LH B12 Marca Access Key ,
2025-05-19,21.0,1,A,Fase2,M16 A RH,HONDA,RH,B3,5.0,Entrenamiento de Personal,RH B3 Entrenamiento de Personal,5 min RH B3 Entrenamiento de Personal ,
2025-05-19,21.0,1,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,32.0,Entrenamiento de Personal,RH LÍNEA Entrenamiento de Personal,32 min RH LÍNEA Entrenamiento de Personal ,
2025-05-19,21.0,1,A,Fase2,M16 A RH,HONDA,RH,B1,9.0,Ajuste de Sensor (SD),RH B1 Ajuste de Sensor (SD),9 min RH B1 Ajuste de Sensor (SD) ,
2025-05-19,21.0,1,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,1,A,Fase2,M16 A RH,HONDA,RH,B3,6.0,Falla de Máquina,RH B3 Falla de Máquina,6 min RH B3 Falla de Máquina PUCH MARKIN DAÑA LA PIEZA,
2025-05-19,21.0,1,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,5.0,Cambio de Grasa,RH LÍNEA Cambio de Grasa,5 min RH LÍNEA Cambio de Grasa SOLO FUNCIONA UNA BOMBA,
2025-05-19,21.0,1,A,Fase2,M16 A RH,HONDA,RH,B11,4.0,Tornillo Flotante,RH B11 Tornillo Flotante,4 min RH B11 Tornillo Flotante 49,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,LÍNEA,15.0,Ajuste de Sensor (SD),LH LÍNEA Ajuste de Sensor (SD),15 min LH LÍNEA Ajuste de Sensor (SD) ,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,B2,4.0,Ajuste de Sensor (SD),LH B2 Ajuste de Sensor (SD),4 min LH B2 Ajuste de Sensor (SD) MARCA GRASE UP ,
2025-05-19,21.0,1,A,Fase2,M18 LH,HONDA,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,1,A,Fase2,ODYSSEY LH,HONDA,LH,LÍNEA,6.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,6 min LH LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,2,B,Fase1,AC9 Power,STELLANTIS,,LÍNEA,5.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,5 min  LÍNEA Cambio de Modelo  ,
2025-05-19,21.0,2,B,Fase1,AC9 Power,STELLANTIS,,A5,25.0,Ajuste de Torques, A5 Ajuste de Torques,25 min  A5 Ajuste de Torques no coloca tornillo ,
2025-05-19,21.0,2,B,Fase1,AC9 Power,STELLANTIS,,A11,31.0,Ajuste de Sensor (SD), A11 Ajuste de Sensor (SD),31 min  A11 Ajuste de Sensor (SD) NO DETECTA LEVER MEMORY,
2025-05-19,21.0,2,B,Fase1,GC2 MAIN,STELLANTIS,,B4,37.0,Entrenamiento de Personal, B4 Entrenamiento de Personal,37 min  B4 Entrenamiento de Personal ,
